	id	title	genre	runtime	release_dt	budget	us_boxoffice_gross	mpaa_rating	user_rating	total_votes	critic_score
246	410	Force of Execution	Action, Crime	99	13 March 2014	$10,000,000	2,410	R	4.6	2410	0
247	416	The Cloth	Action, Fantasy, Horror	88	2 July 2013	$4,000,000	1,734	Not Rated	2.7	1734	0
248	417	Run	Action, Romance, Thriller	90	15 August 2013	$1,650,000	1,637	Not Rated	4.7	1637	0
249	420	Repentance	Drama, Horror, Thriller	90	25 September 2014	$5,000,000	$1.18M	R	4.8	1958	0
250	424	Heart of the Country	Drama, Family, Romance	87	20 August 2013	$1,250,000	1,002	PG	5.9	1002	0
251	430	White Rabbit	Drama	90	13 February 2015	$2,000,000	1,032	Not Rated	6.1	1032	41
252	434	From the Rough	Drama, Sport	97	25 April 2014	$6,500,000	715	PG	6.9	715	0
253	439	Absolute Deception	Action	92	17 July 2013	$5,000,000	1,378	R	4.3	1378	0
254	446	Mother of George	Drama	107	18 January 2013	$750,000	$0.15M	R	6.4	857	77
255	447	Capital Games	Romance	97	19 July 2013	$200,000	409	Not Rated	5.5	409	0
256	448	Don't Let Me Go	Adventure, Fantasy, Horror	96	October 2016 	$2,000,000	131	Empty	6.8	131	0
257	449	Line of Duty	Action, Crime, Thriller	100	23 February 2013	$2,500,000	$0.05M	R	5.2	698	24
258	453	Chariot	Drama, Thriller	87	15 July 2013	$42,000	1,557	Empty	5.1	1557	0
259	463	Enter the Dangerous Mind	Thriller	88	6 February 2015	$800,000	835	Empty	5.1	835	22
260	465	Brother's Keeper	Drama	118	29 May 2015	$1,600,000	369	PG-13	5.4	369	0
261	467	The Levenger Tapes	Horror, Thriller	92	1 September 2013	$2,500,000	276	R	4.4	276	0
262	473	The Invoking	Horror, Thriller	82	27 November 2014	$11,000	914	Unrated	2.9	914	0
263	476	Home Run	Drama, Sport	113	19 April 2013	$1,200,000	$2.86M	PG-13	6.0	2587	0
264	480	3 Geezers!	Comedy	81	22 May 2013	$1,000,000	628	Not Rated	3.4	628	9
265	482	Meth Head	Drama	108	7 March 2013	$280,000	534	Not Rated	7.0	534	0
266	490	Copperhead	Drama	120	28 June 2013	$12,000,000	$0.17M	PG-13	5.6	737	34
267	494	Extraction	Action	106	5 September 2013	$1,100,000	934	Not Rated	4.8	934	0
268	503	Riddle	Mystery, Thriller	100	10 January 2013	$7,000,000	1,765	PG-13	4.2	1765	0
269	512	The Blackout	Comedy	90	1 September 2013	$1,300,000	403	Not Rated	2.7	403	0
270	517	Hansel & Gretel: Warriors of Witchcraft	Action, Adventure, Horror	83	22 January 2013	$1,000,000	1,571	PG-13	2.6	1571	0
271	520	Return to Babylon	Biography, Comedy, Drama	75	11 August 2013	$2,000,000	102	Empty	6.2	102	0
272	525	Counterpunch	Action, Biography, Drama	97	10 January 2013	$1,500,000	555	R	5.1	555	0
273	526	Blood Shot	Action, Comedy, Horror	96	29 October 2013	$3,500,000	578	Empty	3.3	578	0
274	529	Assassins Tale	Action, Crime, Thriller	92	9 July 2013	$1,500,000	765	Not Rated	4.3	765	0
275	531	White T	Comedy	94	14 May 2013	$2,500,000	569	R	5.8	569	0
276	532	The Ultimate Life	Drama, Romance	105	6 September 2013	$3,100,000	$1.33M	PG	6.0	888	19
277	533	Black Nativity	Drama, Family, Music	93	27 November 2013	$17,500,000	$7.02M	PG	4.5	1755	48
278	534	The Maid's Room	Thriller	98	8 August 2014	$600,000	807	Not Rated	4.5	807	39
279	536	Altered Minds	Drama, Thriller	106	20 November 2015	$1,000,000	242	TV-14	6.4	242	0
280	537	616: Paranormal Incident	Horror	90	12 February 2013	$50,000	481	Not Rated	2.8	481	0
281	538	1982	Drama	90	27 October 2013	$1,000,000	156	R	6.9	156	0
282	540	The Pardon	Crime	120	22 March 2013	$5,000,000	279	PG-13	5.7	279	0
283	542	30 Nights of Paranormal Activity with the Devil Inside the Girl with the Dragon Tattoo	Comedy	80	15 January 2013	$3,000,000	3,136	R	2.6	3136	0
284	544	Kill 'em All	Action, Crime, Thriller	86	20 May 2013	$3,200,000	1,239	R	4.4	1239	0
285	545	So This Is Christmas	Comedy, Drama, Family	115	1 October 2013	$5,625,000	$0.01M	Not Rated	4.7	507	0
286	548	The Slender Man	Horror	78	18 February 2013	$10,000	388	Empty	3.8	388	0
287	550	A Resurrection	Horror, Thriller	89	22 March 2013	$5,000,000	$0.01M	R	4.0	1455	0
288	552	Assassins Run	Action, Crime, Thriller	88	23 April 2013	$4,000,000	1,204	R	4.3	1204	0
289	556	Awakened	Drama, Mystery, Thriller	107	21 March 2014	$2,100,000	319	Not Rated	3.6	319	3
290	558	Prisoners of the Sun	Action, Adventure, Horror	85	8 July 2014	$18,000,000	1,006	TV-14	3.6	1006	0
291	559	Snake & Mongoose	Sport	102	6 September 2013	$3,000,000	$0.15M	PG-13	5.7	549	0
292	562	500 MPH Storm	Action, Sci-Fi	86	1 November 2013	$300,000	1,587	TV-PG	2.2	1587	0
293	564	Jay and Silent Bob's Super Groovy Cartoon Movie	Animation, Comedy	64	20 April 2013	$69,000	1,421	Empty	5.0	1421	0
294	568	Dracula: The Impaler	Action, Horror, Thriller	86	31 October 2013	$500,000	619	TV-MA	3.5	619	0
295	572	Test	Drama	89	4 April 2014	$250,000	$0.02M	TV-MA	6.2	1285	70
296	573	Zombie Massacre	Action, Horror, Sci-Fi	90	26 October 2013	$1,000,000	1,558	Not Rated	2.3	1558	0
297	575	Camp	Drama	109	22 February 2013	$200,000	$0.32M	PG-13	6.9	683	0
298	579	Sweet Talk	Adventure, Drama	92	2 March 2013	$197,894	246	Not Rated	5.3	246	37
299	583	Rabid Love	Horror, Thriller	90	19 April 2013	$100,000	214	Not Rated	3.3	214	0
300	589	Underdogs	Drama, Family, Sport	102	6 April 2013	$2,500,000	$0.03M	PG	5.8	843	0
301	591	Java Heat	Action, Crime, Drama	104	9 May 2013	$15,000,000	4,303	R	5.2	4303	35
302	597	Midnight Stallion	Action, Drama, Family	97	4 May 2013	$5,000,000	242	Not Rated	5.0	242	0
303	600	Not Another Celebrity Movie	Comedy	95	3 March 2014	$5,000,000	142	Empty	3.2	142	0
304	601	Torture Chamber	Horror	90	5 February 2015	$200,000	424	R	3.1	424	0
305	603	Motivational Growth	Comedy, Drama, Fantasy	104	9 November 2013	$176,199	371	Not Rated	5.9	371	0
306	605	Not Today	Drama	118	12 April 2013	$1,600,000	$0.32M	PG-13	5.6	581	0
307	609	Assumed Killer	Drama, Mystery, Thriller	87	1 November 2013	$1,800,000	296	Not Rated	3.7	296	0
308	610	Once Upon a Time in Queens	Comedy, Drama	98	8 June 2013	$1,500,000	308	R	6.3	308	0
309	611	Bare Knuckles	Action, Drama	90	5 June 2013	$600,000	411	PG-13	4.2	411	0
310	612	Dean Slater: Resident Advisor	Comedy	83	27 August 2013	$1,200,000	189	Not Rated	4.6	189	0
311	616	Triple Crossed	Mystery, Romance, Thriller	99	12 November 2013	$41,000	434	Unrated	5.1	434	0
312	619	Billy the Kid	Action, Western	80	27 August 2013	$500,000	264	PG-13	2.7	264	0
313	634	Hot Guys with Guns	Action, Comedy, Romance	105	7 April 2014	$200,000	243	Not Rated	5.4	243	0
314	635	Vampire Boys 2: The New Brood	Horror	75	29 January 2013	$20,000	152	Not Rated	2.1	152	0
315	641	Legend of the Red Reaper	Action, Adventure, Fantasy	99	August 2013 	$3,800,000	459	R	2.2	459	0
316	643	And Then There Was You	Drama	100	19 September 2013	$500,000	159	TV-MA	5.8	159	0
317	647	Ring the Bell	Drama	97	9 April 2013	$1,000,000	389	PG	6.8	389	0
318	654	The Hospital	Horror	95	15 February 2013	$100,000	515	Empty	2.7	515	0
319	655	Saving Lincoln	Biography	101	13 February 2013	$700,000	202	Not Rated	5.3	202	21
320	656	Dark Power	Thriller	98	9 July 2013	$3,000,000	315	Empty	3.4	315	0
321	658	Matt's Chance	Comedy, Drama	95	31 January 2013	$1,000,000	1,347	Empty	7.2	1347	0
322	663	Disaster Wars: Earthquake vs. Tsunami	Action, Drama, Sci-Fi	85	13 December 2013	$185,000	332	Empty	1.9	332	0
323	665	Raptor Ranch	Action, Adventure, Horror	90	31 October 2013	$3,500,000	510	Empty	3.0	510	0
324	673	Isolated	Adventure, Drama, Sport	85	30 January 2013	$1,100,000	145	Not Rated	6.6	145	0
325	674	Concrete Blondes	Action, Comedy, Crime	92	2 May 2013	$3,100,000	536	Empty	4.9	536	0
326	677	The Demon's Rook	Adventure, Fantasy, Horror	103	13 October 2013	$75,000	232	TV-MA	5.5	232	0
327	681	200 Cartas	Comedy, Romance	98	12 September 2013	$1,000,000	$0.01M	Empty	7.1	370	0
328	689	Dragonfyre	Action, Adventure, Fantasy	97	6 September 2013	$350,000	1,646	Not Rated	3.4	1646	0
329	692	Huff	Horror, Thriller	92	5 April 2013	$500,000	302	Not Rated	3.2	302	0
330	694	Zombie Hunter	Action, Comedy, Horror	93	8 October 2013	$1,000,000	2,178	Not Rated	3.5	2178	0
331	695	Holy Ghost People	Drama, Thriller	88	10 March 2013	$2,000,000	928	R	5.2	928	0
332	696	Bath Salt Zombies	Horror	70	19 February 2013	$5,000	291	Not Rated	3.1	291	0
333	700	In Lieu of Flowers	Comedy, Drama, Romance	90	2014 	$2,000,000	435	Empty	6.1	435	0
334	701	The Secret Village	Horror, Mystery, Thriller	89	18 October 2013	$1,950,000	899	Not Rated	2.4	899	0
335	706	Blood Type: Unknown	Drama	90	7 January 2014	$110,000	141	Empty	4.3	141	0
336	712	After Dark	Horror, Thriller	90	3 February 2015	$100,000	128	Not Rated	4.2	128	0
337	714	The Brides of Sodom	Fantasy, Horror, Sci-Fi	119	29 January 2013	$1,500,000	248	Not Rated	2.6	248	0
338	716	Fractured	Thriller	91	14 April 2013	$3,300,000	377	Empty	4.2	377	0
339	721	Unlucky Charms	Fantasy, Horror	80	22 July 2013	$500,000	242	Unrated	4.2	242	0
340	728	Garbage	Comedy, Drama	88	7 May 2013	$1,500,000	521	Not Rated	5.2	521	0
341	731	Treachery	Drama, Thriller	67	1 September 2014	$625,000	380	Not Rated	3.7	380	0
342	733	Code Red	Action, Horror, Sci-Fi	91	13 February 2014	$3,000,000	727	Not Rated	4.3	727	0
343	735	Kilimanjaro	Drama, Romance	80	9 March 2013	$3,000,000	204	Not Rated	6.0	204	0
344	743	House of Cards	Action, Drama	107	10 May 2013	 15,000	333	Empty	2.0	333	0
345	745	I Am I	Drama	87	13 June 2014	$112,000	137	Not Rated	5.7	137	44
346	746	Alien Rising	Action, Sci-Fi, Thriller	93	26 January 2015	$3,500,000	289	Not Rated	3.1	289	0
347	747	Hunting Elephants	Comedy, Crime, Drama	107	July 2013 (Israel)	 10,000,000	869	Not Rated	6.4	869	49
348	749	Alpha Girls	Action, Horror, Sci-Fi	90	1 September 2013	$28,000	299	R	3.4	299	0
349	753	A True Story	Comedy	96	20 September 2013	$45,000	199	Not Rated	5.3	199	0
350	758	Speak No Evil	Horror	74	8 October 2015	$150,000	485	R	3.7	485	0
351	759	Sons of Liberty	Action, Sci-Fi	94	6 July 2013	$2,000,000	245	Empty	4.0	245	0
352	762	Susie's Hope	Drama, Family	105	1 May 2014	$1,650,000	213	Empty	7.7	213	0
353	763	This Is Our Time	Drama	104	March 2013 	$350,000	386	Not Rated	5.6	386	0
354	765	Joker Rising	Crime	83	22 September 2013	$5,000	375	Empty	7.1	375	0
355	768	Swim Little Fish Swim	Comedy, Drama, Music	95	4 June 2014	$70,000	868	Not Rated	7.2	868	54
356	769	Templar Nation	Adventure, Thriller	84	23 July 2013	$300,000	101	PG-13	3.1	101	0
357	772	Self Storage	Horror	93	17 September 2013	$1,000,000	318	R	3.2	318	0
358	781	Dark Space	Sci-Fi	91	15 October 2013	$750,000	911	TV-14	3.8	911	0
359	782	Insight	Drama, Sci-Fi, Thriller	103	19 January 2013	$1,000	130	Empty	5.7	130	0
360	787	Santorini Blue	Comedy, Drama	90	1 May 2013	$1,000,000	111	Not Rated	4.5	111	0
361	796	Perfect: Android Rising	Drama, Sci-Fi	0	8 July 2014	$17,000	300	Empty	1.9	300	0
362	803	Dragon Day	Drama, Sci-Fi, Thriller	95	28 October 2014	$210,000	876	Not Rated	4.0	876	0
363	805	The Taking	Horror, Thriller	77	13 April 2013	$13,000	756	Empty	2.0	756	0
364	811	Along the Roadside	Comedy, Music, Romance	108	28 February 2013	$250,000	365	Not Rated	6.9	365	0
365	814	Operation Belvis Bash	Comedy, Music, Romance	85	1 March 2014	$1,000,000	992	Not Rated	6.5	992	0
366	815	Head Cases: Serial Killers in the Delaware Valley	Horror, Mystery	110	28 September 2013	$17,000	110	Not Rated	4.3	110	0
367	820	Desires of the Heart	Drama, Mystery, Romance	88	6 November 2015	$500,000	218	Empty	6.8	218	0
368	821	Bastards of Young	Comedy, Drama	80	3 October 2013	$38,000	549	Not Rated	7.7	549	0
369	824	Duke	Drama	107	1 November 2013	$550,000	142	R	5.2	142	0
370	830	Chavez Cage of Glory	Drama, Sport	92	13 September 2013	$5,000,000	158	R	4.5	158	0
371	832	Dust of War	Action, Sci-Fi	92	18 July 2013	$200,000	212	Not Rated	3.7	212	0
372	834	Rise of the Fellowship	Adventure, Comedy, Fantasy	92	3 December 2013	$3,100,000	610	Empty	4.4	610	0
373	837	Dick Figures: The Movie	Animation, Action, Adventure	73	17 September 2013	$313,411	1,149	R	6.9	1149	0
374	843	Act Like You Love Me	Comedy, Romance	88	6 August 2013	$2,000,000	272	Not Rated	5.6	272	0
375	854	Torn	Drama	80	18 October 2013	$450,000	$0.02M	Empty	5.7	441	59
376	855	The Moleman of Belmont Avenue	Comedy, Horror	90	10 September 2013	$350,000	223	Not Rated	5.3	223	0
377	856	Houston	Drama	107	5 December 2013	$3,000,000	261	Empty	5.7	261	0
378	857	Germ	Action, Drama, Horror	80	12 March 2013	$500,000	694	Empty	3.7	694	0
379	861	Wet and Reckless	Action, Adventure, Comedy	87	8 April 2014	$10,000	124	Not Rated	6.8	124	0
380	870	Holla II	Comedy, Horror	90	19 April 2013	$1,000,000	$0.04M	R	6.9	73	0
381	872	American Idiots	Comedy, Romance	92	18 June 2013	$750,000	628	R	2.2	628	0
382	877	Killer Holiday	Horror, Thriller	103	5 November 2013	$1,000,000	565	R	3.1	565	0
383	889	Tunnel Vision	Crime, Drama, Thriller	82	22 January 2013	$90,000	163	TV-MA	4.3	163	0
384	895	Seasons of Gray	Drama	90	September 2013 	$500,000	$0.07M	PG-13	6.5	135	0
385	900	American Backwoods: Slew Hampshire	Drama, Horror, Thriller	103	6 June 2015	$300,000	217	Not Rated	4.6	217	0
386	906	Betrayal	Action, Adventure, Crime	90	3 April 2015	$2,350,000	122	Not Rated	4.2	122	0
387	908	Another Kind	Horror, Thriller	76	23 November 2013	$120,000	347	Not Rated	5.2	347	0
388	910	West Hollywood Motel	Comedy	78	17 December 2013	$100,000	402	Not Rated	5.5	402	0
389	913	House of Bad	Horror, Thriller	96	18 May 2013	$150,000	266	Not Rated	3.1	266	0
390	916	Devils Deal	Drama, Horror, Thriller	101	3 March 2013	$250,000	158	R	2.6	158	0
391	925	Pelle Politibil på sporet	Animation, Adventure, Family	73	9 September 2014	$3,600,000	163	Empty	4.7	163	0
392	951	Finding Faith	Family	104	15 January 2013	$100,000	108	Not Rated	6.4	108	0
393	952	This Is Martin Bonner	Drama	83	20 January 2013	$42,000	$0.01M	R	6.6	798	71
394	954	6 Minutes of Death	Sci-Fi	70	17 May 2013	$5,000	379	Not Rated	5.8	379	0
395	955	The Trouble with Barry	Comedy, Horror, Thriller	88	15 March 2013	$10,000	$0.03M	Not Rated	6.9	52	0
396	966	An Easter Bunny Puppy	Family	90	1 March 2013	$1,000,000	139	Not Rated	2.4	139	0
397	968	95ers: Echoes	Sci-Fi, Thriller	96	14 February 2013	$750,000	917	Not Rated	4.4	917	0
398	972	Chill: The Killing Games	Horror, Mystery, Thriller	114	22 September 2015	$3,000	139	Empty	3.4	139	0
399	976	Luna Park	Drama	75	12 February 2013	$20	107	Unrated	3.9	107	0
400	978	Amy	Horror	94	1 October 2013	$2,000,000	230	Not Rated	2.0	230	0
401	981	Crosshairs	Action, Drama, Thriller	120	14 May 2013	$1,250,000	228	Not Rated	4.5	228	0
402	983	Trey the Movie	Action, Horror, Thriller	91	4 June 2013	$1,250	$0.03M	Empty	8.0	7	0
403	996	American Brawler	Action, Crime, Drama	91	27 August 2013	$200,000	261	Empty	4.0	261	0
404	997	Heart Attack	Horror	90	22 January 2013	$1,500	154	Not Rated	4.2	154	0
405	998	Approaching Midnight	Crime, Drama, Romance	86	30 August 2013	$1,000,000	230	PG	4.9	230	0
406	1002	Bilet na Vegas	Comedy	0	24 January 2013	$8,000,000	744	Empty	4.2	744	0
407	1003	Die Die Delta Pi	Horror	78	21 June 2013	$7,000	118	Unrated	4.2	118	0
408	1004	Cheery Point	Drama, Sci-Fi	128	26 March 2013	$10,000	226	Empty	2.4	226	0
409	1020	Deadly Revisions	Horror, Mystery, Thriller	95	29 September 2015	$100,000	116	Not Rated	4.6	116	0
410	1036	Birthday Cake	Comedy, Family	85	3 June 2013	$25,000	126	Not Rated	4.5	126	0
411	1041	Entity	Drama, Horror, Thriller	107	3 September 2013	$200,000	110	Empty	3.6	110	0
412	1050	Devil in My Ride	Adventure, Comedy, Horror	95	6 October 2013	$55,000	127	Not Rated	4.4	127	0
413	1069	Hyperfutura	Sci-Fi	61	1 February 2013	$40,000	113	Not Rated	2.5	113	0
414	1072	Mike Case in: The Big Kiss Off	Comedy	76	15 June 2013	$255,000	1,279	Empty	7.1	1279	0
415	1073	Ombis: Alien Invasion	Action, Horror, Sci-Fi	85	18 May 2013	$36,000	107	Empty	3.6	107	0
416	1077	My Brother Jack	Mystery, Romance, Thriller	88	2013 (Bahamas)	$45,000	177	Not Rated	5.7	177	0
417	1103	Last Son	Action, Drama, Sci-Fi	52	20 June 2013	$800	224	Not Rated	4.0	224	0
418	1114	Wedding Palace	Comedy, Romance	98	27 September 2013	$1,000,000	137	Not Rated	6.2	137	42
419	1122	Bruno & Earlene Go to Vegas	Adventure, Drama, Romance	95	13 July 2013	75,000	111	Empty	5.2	111	0
420	1128	Ridge War Z	Horror, Thriller, War	89	5 November 2013	$1,000	125	TV-MA	2.8	125	0
421	1136	Badass Showdown	Action, Drama	76	2 April 2013	$1,000,000	136	Not Rated	2.7	136	0
422	1144	Samuel Bleak	Drama, Thriller	96	5 March 2013	$1,750,000	290	Not Rated	5.4	290	0
423	1161	City Baby	Comedy, Drama	88	2 March 2013	$50,000	196	Not Rated	4.7	196	0
424	1163	Her Cry: La Llorona Investigation	Horror	89	19 April 2013	$60,000	$0.03M	Not Rated	5.4	23	0
425	1196	Dont Go to the Reunion	Horror, Mystery, Thriller	75	9 August 2013	$18,000	444	Empty	4.0	444	0
426	1199	The Little Tin Man	Comedy, Drama, Romance	84	1 June 2013	$100,000	280	Not Rated	8.0	280	0
427	1209	Death by VHS	Comedy, Horror	72	17 September 2013	$10,000	129	Not Rated	2.0	129	0
428	1214	Sake-Bomb	Comedy, Drama	83	24 May 2014	$800,000	120	Empty	5.6	120	0
429	1263	Jengo Hooper	Action, Horror, Thriller	92	13 December 2013	$20,000	525	X	7.2	525	0
430	1421	A Song Still Inside	Drama	0	2013 	$900,000	314	Empty	7.3	314	0
431	1453	Noise Matters	Comedy, Drama, Music	88	15 March 2013	$100,000	165	Empty	7.6	165	0
432	1456	Midget Zombie Takeover	Comedy, Horror	73	8 February 2013	$2,000	$0.01M	Not Rated	6.2	48	0
433	1458	Bad Seeds	Drama	103	14 September 2013	$150,000	119	Empty	3.2	119	0
434	1484	Signals 2	Action, Sci-Fi, Thriller	107	29 June 2013	$300,000	103	Empty	5.5	103	0
435	1524	Hope Cafe	Drama, Family, Romance	64	25 July 2013	$100,000	107	Not Rated	7.2	107	0
436	1569	The Poisoning	Drama, Horror, Thriller	84	24 December 2013	$10,000	132	Empty	4.1	132	0
437	1593	Mosaic	Crime, Drama, Thriller	80	27 May 2013	$625,000	190	Empty	7.7	190	0
438	1657	Dry Spell	Comedy, Romance	90	14 February 2013	$22,000	118	Not Rated	3.3	118	0
439	1667	Echo Dr.	Action, Drama, Sci-Fi	81	8 November 2013	$100,000	106	Not Rated	3.6	106	0
440	1672	Your Friends Close	Comedy, Drama, Mystery	80	27 April 2013	$30,000	122	Empty	6.5	122	0
441	1735	Whensday	Comedy	100	9 August 2013	$4,000	$0.02M	Not Rated	7.5	22	0
442	1737	War Z Day One	Horror, Sci-Fi, Thriller	58	20 February 2013	$60,000	117	Empty	5.9	117	0
443	1747	Turtle Hill, Brooklyn	Comedy, Drama	95	3 May 2013	$1,000,000	138	Not Rated	5.6	138	0
444	1781	Wingmen Incorporated	Comedy	76	1 March 2013	$4,000	242	Empty	7.4	242	0
445	1787	Then Again	Drama	105	25 March 2013	$75,000	222	Empty	5.6	222	0
446	10001	Inglourious Basterds	Adventure, Drama, War	153	21 August 2009	$75,000,000	$120.54M	R	8.3	997268	69
447	10002	Avatar	Action, Adventure, Fantasy	162	18 December 2009	$237,000,000	$760.51M	PG-13	7.8	960874	83
448	10003	Watchmen	Action, Drama, Mystery	162	6 March 2009	$130,000,000	$107.51M	R	7.6	421347	56
449	10004	Star Trek	Action, Adventure, Sci-Fi	127	8 May 2009	$150,000,000	$257.73M	PG-13	8.0	534857	82
450	10005	Harry Potter and the Half-Blood Prince	Adventure, Family, Fantasy	153	15 July 2009	$250,000,000	$301.96M	PG	7.5	365597	78
451	10006	X-Men Origins: Wolverine	Action, Adventure, Sci-Fi	107	1 May 2009	$150,000,000	$179.88M	PG-13	6.7	400265	40
452	10007	Saw VI	Horror, Mystery	90	23 October 2009	$11,000,000	$27.67M	R	6.0	84822	30
453	10008	The Blind Side	Biography, Drama, Sport	129	20 November 2009	$29,000,000	$255.96M	PG-13	7.7	244314	53
454	10009	Terminator Salvation	Action, Adventure, Drama	115	21 May 2009	$200,000,000	$125.32M	PG-13	6.6	303267	49
455	10010	Up	Animation, Adventure, Comedy	96	29 May 2009	$175,000,000	$293.00M	PG	8.3	749583	88
456	10011	Hannah Montana: The Movie	Comedy, Drama, Family	102	10 April 2009	$30,000,000	$79.57M	G	4.3	34332	47
457	10012	The Hangover	Comedy	100	5 June 2009	$35,000,000	$277.32M	R	7.8	626212	73
458	10013	Coraline	Animation, Family, Fantasy	100	6 February 2009	$60,000,000	$75.29M	PG	7.7	162948	80
459	10014	District 9	Sci-Fi, Thriller	112	14 August 2009	$30,000,000	$115.65M	R	8.0	569605	81
460	10015	Sherlock Holmes	Action, Adventure, Crime	128	25 December 2009	$90,000,000	$209.03M	PG-13	7.6	514553	57
461	10016	G.I. Joe: The Rise of Cobra	Action, Adventure, Sci-Fi	118	7 August 2009	$175,000,000	$152.27M	PG-13	5.8	183318	32
462	10017	Friday the 13th	Horror	97	13 February 2009	$19,000,000	$65.00M	R	5.6	81662	34
463	10018	The Lovely Bones	Drama, Fantasy, Thriller	135	15 January 2010	$65,000,000	$43.82M	PG-13	6.7	133873	42
464	10020	The Last House on the Left	Crime, Horror, Thriller	110	13 March 2009	$15,000,000	$32.72M	R	6.6	73541	42
465	10022	The Proposal	Comedy, Drama, Romance	108	19 June 2009	$40,000,000	$163.96M	PG-13	6.7	249012	48
466	10023	Dragonball: Evolution	Action, Adventure, Fantasy	85	10 April 2009	$30,000,000	$9.35M	PG	2.6	61271	45
467	10024	Fast & Furious	Action, Crime, Thriller	107	3 April 2009	$85,000,000	$155.06M	PG-13	6.6	224522	46
468	10025	(500) Days of Summer	Comedy, Drama, Romance	95	7 August 2009	$7,500,000	$32.39M	PG-13	7.7	410420	76
469	10026	Zombieland	Adventure, Comedy, Horror	88	2 October 2009	$23,600,000	$75.59M	R	7.7	422090	73
470	10027	I Love You, Man	Comedy, Romance	105	20 March 2009	$40,000,000	$71.44M	R	7.0	175780	70
471	10028	2012	Action, Adventure, Sci-Fi	158	13 November 2009	$200,000,000	$166.11M	PG-13	5.8	305590	49
472	10029	The Princess and the Frog	Animation, Adventure, Comedy	97	11 December 2009	$105,000,000	$104.40M	G	7.1	98556	73
473	10030	Bride Wars	Comedy, Romance	89	9 January 2009	$30,000,000	$58.72M	PG	5.5	86815	24
474	10031	The Road	Adventure, Drama	111	18 December 2009	$25,000,000	$0.06M	R	7.3	192392	64
475	10032	Up in the Air	Drama, Romance	109	23 December 2009	$25,000,000	$83.82M	R	7.4	284567	83
476	10033	Jennifers Body	Comedy, Horror	102	18 September 2009	$16,000,000	$16.20M	R	5.1	98858	47
